1reg_PseudomonassavastanoiPseudomonassyringaepvsavastanoi_A0A3M5FR00_PSESS	Pseudo
1reg_Pseudomonassavastanoipvretacarpa_A0A0P9XNB9_PSESS	Pseudo
1reg_Pseudomonasamygdalipveriobotryae_A0A0N8RFU3_PSEA0	Pseudo
1reg_PseudomonassavastanoiPseudomonassyringaepvsavastanoi_A0A3M2Z6D4_PSESS	Pseudo
1reg_Pseudomonascoronafacienspvzizaniae_A0A3M3L8A9_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvoryzae_A0A3M5HY80_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvcoronafaciens_A0A3M5AN21_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvatropurpurea_A0A0P9N6W2_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvgarcae_A0A0P9T4E1_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvgarcae_A0A3M5ATH4_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvzizaniae_A0A0Q0ESA2_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvstriafaciens_A0A3M3HJP0_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvcoronafaciens_A0A3M5YWN4_9PSED	Pseudo
1reg_PseudomonassyringaepvactinidiaeICMP18807_S6WFX4_PSESF	Pseudo
1reg_Pseudomonassyringaepvprimulae_A0A3M4SFT2_9PSED	Pseudo
1reg_Pseudomonassyringaepvmaculicola_A0A3M3Z609_PSEYM	Pseudo
1reg_Pseudomonassyringaepvmaculicola_A0A0P9XTN6_PSEYM	Pseudo
1reg_Pseudomonassyringaepvmaculicola_A0A0N0WYP0_PSEYM	Pseudo
1reg_Pseudomonassyringaepvtagetis_A0A3M3YYP2_9PSED	Pseudo
1reg_Pseudomonassyringaepvavii_A0A2K4W1H9_PSESX	Pseudo
1reg_Pseudomonassyringaepvapii_A0A0P9IHZ2_9PSED	Pseudo
1reg_Pseudomonassyringaepvantirrhini_A0A0P9JIJ8_9PSED	Pseudo
1reg_Pseudomonassyringaepvcoriandricola_A0A3M5RVX9_9PSED	Pseudo
1reg_Pseudomonassyringaegroupgenomosp3_A0A2K4W724_9PSED	Pseudo
1reg_PseudomonasamygdalipvlachrymansstrM302278_F3ID83_PSEAV	Pseudo
1reg_Pseudomonassyringaepvtomato_A0A3M4PEW5_PSEUB	Pseudo
1reg_Pseudomonassyringaepvdelphinii_A0A3M4K5T4_9PSED	Pseudo
1reg_Pseudomonassyringaepvaptata_A0A0Q0DRD8_PSEAP	Pseudo
1reg_Pseudomonasfloridensis_A0A1X0MM19_9PSED	Pseudo
1reg_PseudomonasspLP7YM_A0A4V3FVF5_9PSED	Pseudo
1reg_PseudomonasspVI41_A0A1V4LSC4_9PSED	Pseudo
1reg_PseudomonasspGV021_A0A2T5YZD3_9PSED	Pseudo
1reg_Pseudomonasgraminis_A0A1C2E0K3_9PSED	Pseudo
1reg_Pseudomonassilesiensis_A0A191YSF6_9PSED	Pseudo
1reg_Pseudomonasjessenii_A0A2W0FC07_9PSED	Pseudo
1reg_PseudomonasspGM33_J3FKN3_9PSED	Pseudo
1reg_PseudomonasspB12018_A0A2U1IJJ6_9PSED	Pseudo
1reg_Pseudomonassp_A0A519F2C6_PSESP	Pseudo
1reg_PseudomonasspLP7YM_A0A4R7W954_9PSED	Pseudo
1reg_Pseudomonasgraminis_A0A4R7W7N1_9PSED	Pseudo
1reg_Pseudomonasgraminis_A0A1I0D5V5_9PSED	Pseudo
1reg_Pseudomonasgraminis_A0A4V3FV80_9PSED	Pseudo
1reg_Pseudomonasmonteilii_A0A0X8BUK3_9PSED	Pseudo
1reg_PseudomonasputidastrainW619_B1JCT6_PSEPW	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A1X1A367_PSEPU	Pseudo
1reg_PseudomonasputidastrainDOTT1E_I7CEU0_PSEPT	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A3M8SRV2_PSEPU	Pseudo
1reg_PseudomonasspGM84_J3E664_9PSED	Pseudo
1reg_Pseudomonassp101B_A0A0E9ZGM5_9PSED	Pseudo
1reg_Pseudomonasspp99361_A0A3R8VQ03_9PSED	Pseudo
1reg_Pseudomonasmonteilii_A0A136QET4_9PSED	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A0P7C5V5_PSEPU	Pseudo
1reg_PseudomonasspGM84_J2Y862_9PSED	Pseudo
1reg_PseudomonasputidastrainW619_B1J8X0_PSEPW	Pseudo
1reg_Pseudomonassyringaepvpisi_A0A2V4Q275_PSESJ	Pseudo
1reg_Pseudomonassyringaepvpisistr1704B_F3G8Z2_PSESJ	Pseudo
1reg_PseudomonassyringaepvsyringaeSM_S3MM74_PSESY	Pseudo
1reg_Pseudomonassavastanoipvsavastanoi_A0A3M2YE73_PSESS	Pseudo
1reg_Pseudomonassyringaepvcastaneae_A0A0P9P010_PSESX	Pseudo
1reg_Pseudomonasamygdalipvmorsprunorum_A0A3M4AGT9_PSEA0	Pseudo
1reg_Pseudomonasamygdalipvmorsprunorum_A0A3M5TR22_PSEA0	Pseudo
1reg_PseudomonassavastanoipvglycineaPseudomonassyringaepvglycinea_A0A3M2W489_PSESG	Pseudo
1reg_PseudomonassavastanoipvglycineaPseudomonassyringaepvglycinea_A0A3M3FCG8_PSESG	Pseudo
1reg_Pseudomonassavastanoipvphaseolicolastrain1448ARace6Pseudomonassyringaepvphaseolicolastrain1448ARace6_Q48BU0_PSE14	Pseudo
1reg_PseudomonassavastanoipvphaseolicolaPseudomonassyringaepvphaseolicola_A0A3M4N309_PSESH	Pseudo
1reg_PseudomonassavastanoipvglycineaPseudomonassyringaepvglycinea_A0A3M3HZC6_PSESG	Pseudo
1reg_PseudomonassavastanoipvglycineaPseudomonassyringaepvglycinea_A0A3M5V2I0_PSESG	Pseudo
1reg_PseudomonassavastanoipvglycineaPseudomonassyringaepvglycinea_A0A3M2ZH23_PSESG	Pseudo
1reg_PseudomonassavastanoipvphaseolicolaPseudomonassyringaepvphaseolicola_A0A3M6BXD4_PSESH	Pseudo
1reg_Pseudomonassyringaepvtagetis_A0A3M3Z588_9PSED	Pseudo
1reg_Pseudomonassyringaepvviburni_A0A0Q0JWX4_9PSED	Pseudo
1reg_Pseudomonassyringaepvapii_A0A0P9IF01_9PSED	Pseudo
1reg_Pseudomonassyringaepvantirrhini_A0A0P9KQK7_9PSED	Pseudo
1reg_Pseudomonassyringaepvavii_A0A2K4VXU3_PSESX	Pseudo
1reg_Pseudomonassyringae_A0A4P6QE75_PSESX	Pseudo
1reg_Pseudomonassyringae_A0A4P6QAL4_PSESX	Pseudo
1reg_Pseudomonassyringaepvdelphinii_A0A3M4JIA3_9PSED	Pseudo
1reg_Pseudomonassyringaepvdelphinii_A0A0P9P9J8_9PSED	Pseudo
1reg_Pseudomonassyringaepvavii_A0A2K4W1P7_PSESX	Pseudo
1reg_Pseudomonassyringaepvtagetis_A0A3M3Z7G2_9PSED	Pseudo
1reg_Pseudomonassyringae_A0A2S3UW85_PSESX	Pseudo
1reg_Pseudomonassyringaepvmaculicola_A0A3M3XYF4_PSEYM	Pseudo
1reg_Pseudomonassyringaepvmaculicola_A0A3M2V9I6_PSEYM	Pseudo
1reg_Pseudomonassyringaepvtomato_A0A0Q0CI45_PSEUB	Pseudo
1reg_Pseudomonassyringaepvspinaceae_A0A3M5K347_PSESX	Pseudo
1reg_PseudomonasspRITPIq_A0A0N1DEW5_9PSED	Pseudo
1reg_PseudomonasspFW300N1A1_A0A2K4G1Z6_9PSED	Pseudo
1reg_Pseudomonasreinekei_A0A1H0TTR5_9PSED	Pseudo
1reg_PseudomonasspGM55_J3GQV1_9PSED	Pseudo
1reg_PseudomonasspGM74_J2ULE1_9PSED	Pseudo
1reg_PseudomonasspGW456E7_A0A2N8GD23_9PSED	Pseudo
1reg_Pseudomonasagarici_A0A0X1T2L4_PSEAA	Pseudo
1reg_Pseudomonasgraminis_A0A4V3FV77_9PSED	Pseudo
1reg_Pseudomonasgraminis_A0A1I0I161_9PSED	Pseudo
1reg_PseudomonasspLS2_A0A3A6RN07_9PSED	Pseudo
1reg_PseudomonasspRIT412_A0A329J5E8_9PSED	Pseudo
1reg_PseudomonasspNFR16_A0A1H6R5R7_9PSED	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A1B2F314_PSEPU	Pseudo
1reg_PseudomonasplecoglossicidaNB2011_S2K0W0_9PSED	Pseudo
1reg_PseudomonasplecoglossicidaNB2011_S2K733_9PSED	Pseudo
1reg_Pseudomonasplecoglossicida_A0A0B5KAC1_9PSED	Pseudo
1reg_PseudomonasspCC12022201a_A0A315T6I4_9PSED	Pseudo
1reg_Pseudomonassp_A0A3D5H047_PSESP	Pseudo
1reg_PseudomonasspCC12022201a_A0A315T1D0_9PSED	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A379L3B2_PSEPU	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A0P7CWN4_PSEPU	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A059UV16_PSEPU	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A3M8T0Y7_PSEPU	Pseudo
1reg_Pseudomonassp101B_A0A0E9ZGI7_9PSED	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A1X0ZCD9_PSEPU	Pseudo
1reg_PseudomonasspS06B330_A0A2N3PGL3_9PSED	Pseudo
1reg_PseudomonasspH9_A0A4R5K0D4_9PSED	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A379KZZ5_PSEPU	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A1Y5L3A2_PSEPU	Pseudo
1reg_PseudomonasputidastrainATCC47054DSM6125NCIMB11950KT2440_Q88I91_PSEPK	Pseudo
1reg_PseudomonasputidastrainATCC700007DSM6899BCRC17059F1_A5W3P0_PSEP1	Pseudo
1reg_PseudomonasputidaArthrobactersiderocapsulatus_A0A1X1AEK8_PSEPU	Pseudo
1reg_Pseudomonasmonteilii_A0A2N1IWF4_9PSED	Pseudo
1reg_PseudomonasputidaND6_I3UY87_PSEPU	Pseudo
1reg_Pseudomonasfloridensis_A0A1X0MXM3_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvcoronafaciens_A0A3M5AFK8_9PSED	Pseudo
1reg_Pseudomonassyringaepvberberidis_A0A3M4KW60_9PSED	Pseudo
1reg_PseudomonasamygdalipvsesamiPseudomonassyringaepvsesami_A0A3M6G0H7_PSEAQ	Pseudo
1reg_Pseudomonassyringaepvaceris_A0A3M5EJH7_PSESX	Pseudo
1reg_Pseudomonascoronafacienspvatropurpurea_A0A3M4BZV1_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvatropurpurea_A0A3M6EDQ5_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvzizaniae_A0A3M3KVM8_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvoryzae_A0A3M5IC35_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvcoronafaciens_A0A3M3RS88_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvzizaniae_A0A3M3LNW0_9PSED	Pseudo
1reg_Pseudomonasamygdalipvhibisci_A0A0P9SNX0_PSEA0	Pseudo
1reg_Pseudomonassyringaepvcastaneae_A0A0P9MZR4_PSESX	Pseudo
1reg_Pseudomonasamygdalipvmori_A0A3M4KWW7_PSEA0	Pseudo
1reg_Pseudomonasamygdalipvmyricae_A0A3M5LVE6_PSEA0	Pseudo
1reg_Pseudomonassyringaepvprimulae_A0A3M4RW70_9PSED	Pseudo
1reg_Pseudomonassyringaepvmaculicola_A0A0P9W1U6_PSEYM	Pseudo
1reg_Pseudomonassyringaegroupgenomosp3_A0A2K4WI34_9PSED	Pseudo
1reg_Pseudomonassyringaegroupgenomosp3_A0A2K4WM56_9PSED	Pseudo
1reg_PseudomonassavastanoiPseudomonassyringaepvsavastanoi_A0A3M5G3X7_PSESS	Pseudo
1reg_Pseudomonassyringaepvcerasicola_A0A330K816_PSESX	Pseudo
1reg_PseudomonassavastanoiPseudomonassyringaepvsavastanoi_A0A3M5FQF4_PSESS	Pseudo
1reg_PseudomonassavastanoiPseudomonassyringaepvsavastanoi_A0A3M5FK24_PSESS	Pseudo
1reg_Pseudomonassyringaepvhelianthi_A0A3M6CQW0_9PSED	Pseudo
1reg_Pseudomonascoronafacienspvstriafaciens_A0A3M4Y0K2_9PSED	Pseudo
1reg_Pseudomonassyringaepvaptata_A0A3M3EGA6_PSEAP	Pseudo
1reg_Pseudomonassyringaepvpapulans_A0A0P9X6C0_PSESX	Pseudo
1reg_PseudomonasamygdalipvsesamiPseudomonassyringaepvsesami_A0A3M6FHL1_PSEAQ	Pseudo
1reg_Pseudomonasviridiflava_A0A3M4P488_PSEVI	Pseudo
1reg_PseudomonasspICMP3272_A0A0W0IAN1_9PSED	Pseudo
1reg_Pseudomonassyringaepvaceris_A0A3M5EDC5_PSESX	Pseudo
1reg_Pseudomonassyringae_A0A1G9X6S8_PSESX	Pseudo
1reg_Pseudomonassyringaepvsyringae_A0A3M2XII7_PSESY	Pseudo
1reg_PseudomonasspNP285_A0A2V3Q9X6_9PSED	Pseudo
1reg_PseudomonassyringaepvsyringaestrainB728a_Q4ZLF9_PSEU2	Pseudo
1reg_Pseudomonassyringaepvaptata_A0A0Q0BRC3_PSEAP	Pseudo
1reg_PseudomonasspNP103_A0A326SK20_9PSED	Pseudo
1reg_PseudomonasspRW407_A0A2V2SZG3_9PSED	Pseudo
1reg_PseudomonasspRW407_A0A2V2T207_9PSED	Pseudo
1reg_Pseudomonasdelhiensis_A0A1G9FLJ5_9PSED	Pseudo
1reg_Pseudomonasorientalis_A0A3G7XDU3_9PSED	Pseudo
1reg_PseudomonasspTAD18_A0A119A7N9_9PSED	Pseudo
1reg_Pseudomonasduriflava_A0A562Q2R2_9PSED	Pseudo
1reg_Pseudomonasluteola_A0A427HZ31_PSELU	Pseudo
1reg_PseudomonasspLTJR52_A0A3G2NBS7_9PSED	Pseudo
1reg_Pseudomonasluteola_A0A2X2DBN7_PSELU	Pseudo
1reg_Pseudomonaszeshuii_A0A1M6FUQ0_9PSED	Pseudo
1reg_PseudomonasspLB090624_A0A2V4HMH6_9PSED	Pseudo
1reg_Pseudomonasprotegens_A0A423D8B0_9PSED	Pseudo
1reg_PseudomonasspNFPP09_A0A1K1TIC2_9PSED	Pseudo
1reg_PseudomonasspNFPP22_A0A2T0ZPR0_9PSED	Pseudo
1reg_Pseudomonaschlororaphis_A0A423CV57_9PSED	Pseudo
1reg_Pseudomonasfrederiksbergensis_A0A1J0ENJ6_9PSED	Pseudo
1reg_Pseudomonasfrederiksbergensis_A0A1J0ETC2_9PSED	Pseudo
1reg_Methylocaldummarinum_A0A250KYQ0_9GAMM	Methyl
1reg_Methylocaldummarinum_A0A286P3S7_9GAMM	Methyl
1reg_Massiliaviolaceinigra_A0A2D2DEV1_9BURK	Massil
1reg_MassiliatimonaeCCUG45783_K9DSM5_9BURK	Massil
1reg_Massiliaflava_A0A562P717_9BURK	Massil
1reg_MassiliaspSOD_A0A430HME9_9BURK	Massil
1reg_Massiliaviolaceinigra_A0A2D2DTP8_9BURK	Massil
1reg_JanthinobacteriumspCG232_A0A0S4NVJ1_9BURK	Janthi
1reg_TrinickiacaryophylliParaburkholderiacaryophylli_A0A1X7HAK8_TRICW	Trinic
1reg_ParaburkholderiaspDHOM06_A0A3D8JRA7_9BURK	Parabu
1reg_RalstoniasolanacearumPseudomonassolanacearum_A0A177RIA6_RALSL	Ralsto
1reg_RalstoniasolanacearumPseudomonassolanacearum_A0A399VT31_RALSL	Ralsto
1reg_RalstoniasolanacearumUW551_A3S0P3_RALSL	Ralsto
1reg_BurkholderiaspBp9125_A0A3N8BKZ5_9BURK	Burkho
1reg_BurkholderiaspSRS46_A0A4R4CRQ9_9BURK	Burkho
1reg_Burkholderiaubonensis_A0A118NLD4_9BURK	Burkho
1reg_Burkholderiaubonensis_A0A104YZY9_9BURK	Burkho
1reg_BurkholderiaspMSHR3999_A0A0D0H185_9BURK	Burkho
1reg_Burkholderiaplantarii_A0A0B6SDK1_9BURK	Burkho
1reg_BurkholderiagladioliPseudomonasmarginataPhytomonasmarginata_A0A3G3L221_BURGA	Burkho
1reg_BurkholderiaspSJZ115_A0A560UYE9_9BURK	Burkho
1reg_BurkholderiaglumaePseudomonasglumae_A0A2J9HK75_BURGL	Burkho
1reg_BurkholderiadolosaAU0158_A0A0D5IXB7_9BURK	Burkho
1reg_Burkholderiaubonensis_A0A108C601_9BURK	Burkho
1reg_Burkholderialatens_A0A1B4P290_9BURK	Burkho
1reg_BurkholderiamultivoransCF2_J4JIF2_9BURK	Burkho
1reg_Burkholderiamultivorans_A0A1W0YZE8_9BURK	Burkho
1reg_Burkholderiacenocepacia_A0A1V2VU04_9BURK	Burkho
1reg_BurkholderiaspJKS000303_A0A2A9LAB5_9BURK	Burkho
1reg_BurkholderiaspIDO3_A0A2A4CD53_9BURK	Burkho
1reg_BurkholderiaspHI2761_A0A228Q5L7_9BURK	Burkho
1reg_BurkholderiacepaciaPseudomonascepacia_A0A095EL21_BURCE	Burkho
1reg_Burkholderiacontaminans_A0A3N8QS20_9BURK	Burkho
1reg_Burkholderiacenocepacia_A0A2X1FZA5_9BURK	Burkho
1reg_BurkholderiaspBp9017_A0A3P0P344_9BURK	Burkho
1reg_Burkholderiacenocepacia_A0A071MID5_9BURK	Burkho
1reg_Burkholderiametallica_A0A1B4HSK6_9BURK	Burkho
1reg_BurkholderiaspBp9031_A0A3P0NE71_9BURK	Burkho
1reg_ParaburkholderiaspBL6669N2_A0A3E0CS70_9BURK	Parabu
1reg_ParaburkholderiaspBL6665CI2N2_A0A4R8K9K2_9BURK	Parabu
1reg_ParaburkholderiaspBL18I3N2_A0A2T0L124_9BURK	Parabu
1reg_Paraburkholderiadipogonis_A0A4Y8N694_9BURK	Parabu
1reg_GammaproteobacteriabacteriumESL0073_A0A2Z3I2U3_9GAMM	Gammap
1reg_Citrobacterfarmeri_A0A223JN45_9ENTR	Citrob
1reg_Escherichiacoli_A0A3U0WJ83_ECOLX	Escher
1reg_ShigellaflexneriserotypeXstrain2002017_D2A7R7_SHIF2	Shigel
1reg_Shigella_flexneri_2a_str_301_SF0266	Shigel
1reg_Escherichiacoli_A0A3K3RP58_ECOLX	Escher
1reg_Escherichiacoli_A0A4D2RAG9_ECOLX	Escher
1reg_EscherichiaspKTE52_S1C496_9ESCH	Escher
1reg_Escherichiamarmotae_A0A370UZZ2_9ESCH	Escher
1reg_EscherichiacoliKTE66_L3PF43_ECOLX	Escher
1reg_EscherichiacoliTA280_F4UYG6_ECOLX	Escher
1reg_EscherichiacoliKTE146_L4JF24_ECOLX	Escher
1reg_Escherichiacoli_A0A329XRH4_ECOLX	Escher
1reg_Escherichiasp47265_A0A2T3U5Z8_9ESCH	Escher
1reg_Escherichiacoli_A0A0K3Y8L3_ECOLX	Escher
2reg_SalmonellaentericasubspentericaserovarSanjuan_A0A447NZX4_SALET	Salmon
1reg_Salmonellatyphimurium_A0A484XFI0_SALTM	Salmon
1reg_SalmonellaentericaI_A0A3X9X2P7_SALET	Salmon
1reg_SalmonellaentericaI_A0A3U8HD98_SALET	Salmon
1reg_SalmonellaentericaI_A0A3Z4RZS2_SALET	Salmon
1reg_Salmonella_enterica_SL1344_STM0291	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3X3J9R9_SALER	Salmon
1reg_Salmonellatyphimuriumstrain474_E8XIV6_SALT4	Salmon
1reg_SalmonellaentericaI_A0A3T6EQU7_SALET	Salmon
1reg_SalmonellaentericaI_A0A3R0XV36_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V5AS85_SALER	Salmon
1reg_SalmonellaentericaI_A0A3U0YJG6_SALET	Salmon
1reg_SalmonellaspNCTC11881_A0A509CUP2_9ENTR	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3X3EUZ6_SALER	Salmon
1reg_SalmonellaentericasubspentericaserovarGoldcoast_A0A501ET38_SALET	Salmon
1reg_SalmonellaentericaI_A0A3T7S2W0_SALET	Salmon
1reg_SalmonellaentericaI_A0A3U3QL62_SALET	Salmon
1reg_SalmonellaentericaI_A0A3V1I5K4_SALET	Salmon
1reg_SalmonellaentericaI_A0A3Z7TVJ6_SALET	Salmon
1reg_SalmonellaentericaI_A0A3T4DM59_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V7TDW2_SALER	Salmon
1reg_SalmonellaentericaI_A0A3U9LC02_SALET	Salmon
1reg_SalmonellaentericaI_A0A3Y8CPJ8_SALET	Salmon
1reg_SalmonellaentericaI_A0A3V2DEN1_SALET	Salmon
1reg_SalmonellaentericaI_A0A3V7LJZ3_SALET	Salmon
1reg_SalmonellaentericaI_A0A3U7JBB1_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V5MKB3_SALER	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V5FIL0_SALER	Salmon
1reg_SalmonellaentericaI_A0A3T7JNH4_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V6W884_SALER	Salmon
1reg_SalmonellaentericasubspentericaserovarAltona_A0A3V4SNH2_SALET	Salmon
1reg_SalmonellaentericasubspentericaserovarInvernessstrR83668_G5N889_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V7ZTM1_SALER	Salmon
1reg_SalmonellaentericaI_A0A3T4D5I7_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3X6VD99_SALER	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3U0M1G7_SALER	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V6IZA9_SALER	Salmon
1reg_SalmonellaentericaI_A0A3Z2ACH3_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3W9UKB5_SALER	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3V5SMZ7_SALER	Salmon
1reg_SalmonellaentericasubspentericaserovarGive_A0A3U3R757_SALET	Salmon
1reg_SalmonellaentericasubspentericaserovarRubislawstrA4653_G5QDW8_SALRU	Salmon
1reg_SalmonellaentericaI_A0A3Y0I1N2_SALET	Salmon
1reg_SalmonellaentericaSalmonellacholeraesuis_A0A3W7RD15_SALER	Salmon
1reg_SalmonellaentericaI_A0A3Z4BHF5_SALET	Salmon
1reg_Yersiniapekkanenii_A0A0T9PNJ8_9GAMM	Yersin
1reg_Serratiasp142641_A0A1C7W6Z8_9GAMM	Serrat
1reg_Serratiafonticola_A0A1Q5V7D9_SERFO	Serrat
1reg_Yersiniapseudotuberculosis_A0A3G5KGF4_YERPU	Yersin
1reg_Yersiniapseudotuberculosis_A0A380Q519_YERPU	Yersin
1reg_Yersiniawautersii_A0A0E8XTC1_9GAMM	Yersin
1reg_Yersiniasimilis_A0A0T9RPZ5_9GAMM	Yersin
1reg_YersiniapseudotuberculosisserotypeO1bstrainIP31758_A0A0U1QZ56_YERP3	Yersin
1reg_Yersiniapseudotuberculosis_A0A0T9N0F9_YERPU	Yersin
1reg_YersiniapseudotuberculosisserotypeO1bstrainIP31758_A0A0U1R175_YERP3	Yersin
1reg_Yersiniapseudotuberculosis_A0A3G5IUK8_YERPU	Yersin
1reg_YersiniapseudotuberculosisserotypeIstrainIP32953_Q664Z7_YERPS	Yersin
2reg_Yersiniapestis_Q8D1M6_YERPE	Yersin
1reg_YersiniapseudotuberculosisserotypeO3strainYPIII_A0A0H3AZZ1_YERPY	Yersin
1reg_SerratiafonticolaAUP33_U2LTU8_SERFO	Serrat
1reg_Yersinianurmii_A0A0T9KAR4_9GAMM	Yersin
1reg_Yersiniaentomophaga_A0A3S6F1G4_YERET	Yersin
1reg_Yersiniapseudotuberculosis_A0A0T9MWP1_YERPU	Yersin
1reg_Yersiniapseudotuberculosis_Q6EVP5_YERPU	Yersin
1reg_YersiniapseudotuberculosisserotypeO1bstrainIP31758_A0A0U1QVP3_YERP3	Yersin
1reg_Yersiniawautersii_A0A0E8XLK1_9GAMM	Yersin
